Feature ID	Taxon	Confidence
fef298cc4b25300db6bff6334d3dc9b2	k__Bacteria; p__Actinobacteria; c__Actinobacteria; o__Actinomycetales	0.8843001307537888
9f7251e3512a93e7eb216247962f9d8d	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Carnobacteriaceae	0.7406162864135306
9a669329be9b1de3a0a68caace546e91	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Lachnospiraceae; g__; s__	0.7687581354422888
d24e0c29124ee8ccb6da3317176fdd06	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Veillonella; s__parvula	0.7764775066444313
9c9ebdcedc313a970279011197bfbf8d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9999486567631837
2f60f4bcc13682610bd561ad68fef22a	k__Bacteria; p__TM7; c__TM7-3; o__CW040; f__; g__; s__	0.999993351883533
a6fb46e1f8d5a0e7c33e95c1821ae867	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9996879891754107
4e7291cb6250a66f9d8925715dfe27c1	k__Bacteria; p__Planctomycetes; c__OM190; o__CL500-15; f__; g__; s__	0.9999939628239416
1925bc286bf1aaad87bb418dd4942b9e	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9752613818614224
5211597df665b7bb7f48dea37acf392a	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__tannerae	0.999999966387947
46556ead52237c4cdbdc400eb709678f	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Leptotrichiaceae; g__Leptotrichia; s__	0.9998215351872469
e873dec3489c7447754f8264e63843a2	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__socranskii	0.9630647556665083
d54236d68d8b46aef52d3f522d3058e1	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__; g__; s__	0.7860916687551996
338638e8c4c5b11407f2c8e76b78f3ef	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.9778392246816614
4857d612f8710d68e7ae170a7bb425bf	k__Bacteria; p__Acidobacteria; c__Sva0725; o__Sva0725; f__; g__; s__	0.9674646885899428
71120ef1781e7cc58b3ea9ad8383595b	k__Bacteria	0.9999467884584106
6c9931eb8280d0cfc188452ebbfd8582	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__[Paraprevotellaceae]; g__[Prevotella]; s__	0.9248396946387281
2c76e60723b5e4c59e0037b5c79a4c9b	k__Bacteria; p__Proteobacteria; c__Epsilonproteobacteria; o__Campylobacterales; f__Campylobacteraceae; g__Campylobacter	0.9945380073570167
6d34950996f9ededd8af43b7f7d4f1dc	k__Bacteria; p__Bacteroidetes; c__Bacteroidia; o__Bacteroidales; f__Prevotellaceae; g__Prevotella; s__	0.7681399443988053
978a7015082fb1ffea3ade053a2f2fdd	k__Bacteria; p__Proteobacteria; c__Gammaproteobacteria; o__Thiotrichales; f__Thiotrichaceae; g__Cocleimonas; s__	0.999925435234949
46e82c46a10f81d1fc21e6b273dff556	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales	0.9200232522753115
9dc3b42beb9642e5c806770de3b9332d	k__Bacteria; p__Firmicutes; c__Clostridia; o__Clostridiales; f__Veillonellaceae; g__Schwartzia; s__	0.9999741360229681
ac3f09b2549f2c28bcf0170823948339	k__Bacteria; p__Spirochaetes; c__Spirochaetes; o__Spirochaetales; f__Spirochaetaceae; g__Treponema; s__	0.9998140235927432
6614bed1c190d1fc4257bcd0ebe5b4ef	k__Bacteria; p__Firmicutes; c__Bacilli; o__Lactobacillales; f__Streptococcaceae; g__Streptococcus; s__	0.983661814297937
e5f5e29d51589dffd9f7f418bcc07a5e	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.9999703114778301
3802644d199a7a774010a67dbeb8d17c	k__Bacteria; p__Fusobacteria; c__Fusobacteriia; o__Fusobacteriales; f__Fusobacteriaceae; g__Fusobacterium; s__	0.999937421204542
71a921e719bafd4bf361d78bbe84e640	k__Bacteria; p__Proteobacteria; c__Betaproteobacteria; o__Neisseriales; f__Neisseriaceae; g__Neisseria	0.9904801325893955
983a99ac5c9f016918adb66c46b21ab6	k__Bacteria; p__OP3; c__koll11	0.7415524931562337
