"SubG_GLM_p"	"SupG_GLM_p"	"Sal_GLM_p"	"T_GLM_p"	"SupG_GLM_slope"	"Sal_GLM_slope"	"T_GLM_slope"	"SubG_GLM_slope"	"SubG_GLM_p_adj"	"SupG_GLM_p_adj"	"Sal_GLM_p_adj"	"T_GLM_p_adj"
"8cfbb6475b87ea09c8c5d1827e30ee9b"	0.120999059304369	0.488471076847723	0.0830211874127784	NA	-0.00128565255120143	-0.00456053152554339	NA	-0.0164892809374099	0.344983273016671	0.652235946542336	0.431678020486072	NA
"8d0464575d87af06192544710ffadd6d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d067838f16e9af49ef01360ec668582"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d088a4a24c6c5473aa929d467e6b4bf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d0aa3f4d1cfa5c1803804eaac5b36ce"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d137bad1bffb4ac63c99dcdca148074"	NA	0.120633110880176	NA	NA	0.0152296908188349	NA	NA	NA	NA	0.348328107666507	NA	NA
"8d14862830ab6309798d5b723f8d3580"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d15dd8bf587972244ec4f41de44ddec"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d1f86f0bc18dc1ddbef9f54ee6e1912"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d24e73a15363b170b22521e870006ae"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d2527bdab354203b9922eb846ca339a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d2a694276f1f069f54567b9168b6544"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d3300a305d373b152741388c66e47cf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d33e5f81ba5368d6ef7aaba8ee88cc2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d342850718dbb9ac0fc2a0f3255a10c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d345fa412d4db99f0d744c3ad99d7d4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d3533a7454652340f0cad74acdaf2b5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d3be4cd253d14d0de1e016497fadcd9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d4537576fab3cc1457b193fe7f76d4d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d4ef5774ea679d1a339082ed048b188"	0.0195800247777187	0.00362677634953913	0.0502003359783012	0.280170830952706	-0.0524873504837653	-0.0243716182767763	-0.0254310326465068	-0.0429585007085891	0.167942573234386	0.0670228269394832	0.350488391162474	0.655356117619807
"8d53699299aa696a2f5a8535a74e800b"	0.231213418114355	8.26240482489484e-05	NA	NA	-0.100280133407744	NA	NA	-0.0292704215403728	0.438828566425718	0.00449086003423696	NA	NA
"8d578f435ceb5095caea0fd5b3cac667"	NA	NA	0.624420401621905	0.134325649982353	NA	-0.00418246677955562	-0.0188362526486074	NA	NA	NA	0.811412607455203	0.574858058310773
"8d6585c18566785374e3e8940d3d7251"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d6ff9654c699fe5d8579cf837daf1f2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d761e75db7ad75e59b4c929c479d907"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d7630b269a87a072897f1b60f255494"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d7699ecf7fc88075cebf523a21209d2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d7b1184404ff82dffa48204fd9a3c51"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d8b441dda6ce798b57f0c94dc46ce02"	0.148388649299522	NA	0.711904600506713	NA	NA	0.0019653413760064	NA	-0.00708293484963277	0.359883989057337	NA	0.863524881479856	NA
"8d99404feb60d41fe5381585d01d058b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8d9fa7f75fb174a0907c127e98ffb03a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8da649dbdbec73b7f00f6a6107d423b2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8dac62a905e0f4d1b50ff265057d64c5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8daf33fc0e567c6be2e527b2bb341328"	0.684033073497168	0.840246541182461	0.437494558573063	NA	0.0040556139996458	0.0124899421572251	NA	0.00859689001134716	0.842115072949098	0.911253291141543	0.688111793948679	NA
"8dbb31dd64b036a9b234c6a79e77565a"	0.0020243128583617	0.423570855673933	0.776967464256491	NA	0.009050870321754	-0.00317254134760601	NA	0.0533571294320747	0.0456595011386027	0.592999197943506	0.906254850308771	NA
"8dcecf6ec19f4c70fed15ba2a23ed979"	0.079656271800207	0.0843149361453388	NA	NA	0.0256926353524318	NA	NA	0.0289029513440407	0.288753985275751	0.301258201375045	NA	NA
"8dceefb6e2166f2f6f4dc08c6e5b6dea"	0.355963072519665	0.994934628852754	NA	NA	-6.36466042173185e-05	NA	NA	-0.0155535711197261	0.568085721080913	0.999069448991664	NA	NA
"8dd96f2ad17f75cf2cb35086462420b0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ddb41d795a29866bb52f1d4f70d4625"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8de1b1cd01532d0f63dfadfdd87f24f7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8deca06daca4326938477aab096cdd4a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8decf25c473e2ea273a5a5c2380c029c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8df9bdf8d48e7811e6a225fa532c9b5a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8dfaa0e96384c0d04e133394e158dbe2"	0.134871481722906	NA	NA	NA	NA	NA	NA	-0.00967129773853783	0.358019998346667	NA	NA	NA
"8e03baa16de93afd6e2589eeac487a10"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e05c357f04b3b1b60c85a1426fffc18"	0.733907831233242	NA	0.940878120301497	NA	NA	0.000740457024033379	NA	-0.00458862214231604	0.857211103224097	NA	0.978525794166774	NA
"8e0f1882150a5bd8a8e81ddba2663dcc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e17ea7ba0d94d47fd558b7a42bb08b4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e19faf3e6bc991ff33be67a4c31d1cd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e22b9eb356bd28fcbdec1c4cac78599"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e27e1c4d3cfabd4f270c3d4689f4447"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e2b37a2677d666850d41103dcd75ce5"	0.064717939484524	0.886225584032196	0.392568176417813	NA	0.00307758791072935	-0.00770293566703421	NA	0.0388287153715792	0.264873824906419	0.935863699980037	0.655492333272154	NA
"8e3d39a62b65af7e84bc60fc38f88fe0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e3f9778a4fad491017e477bd446dbd6"	NA	NA	NA	0.102859293066339	NA	NA	-0.0206124160018887	NA	NA	NA	NA	0.574858058310773
"8e4ab1729a4cf73e77a1cce90535755d"	NA	NA	0.448316438460296	0.198145683607644	NA	-0.0125574007477723	-0.0206760483207531	NA	NA	NA	0.693891048062752	0.583385158753777
"8e52d33da72954f1339f82da5eb56231"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e5359e0eaceb5f7d63716bbc4747011"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e58d82e711e61af994456b5b04d4015"	NA	NA	0.168329434933206	NA	NA	-0.011635023907766	NA	NA	NA	NA	0.463976957878908	NA
"8e5ce77d1073dcfd97fee5604c439e33"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e655e2b6c49c5a9dfad59ce316d8244"	0.605197899992695	NA	NA	NA	NA	NA	NA	-0.00362073275223716	0.786524799606383	NA	NA	NA
"8e6bdac89d78fbdc6303db28be625957"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e7409c063bf54d44b9752a26c5fdc4b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e7d110a1512f3a457cbf78cfc7649b9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e8193ae102eadc7d9202cf43ee08d67"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e83da27bc9013a86dd94ce64d253d23"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e88110559ddd9a76c2f97d9455d88d1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e89279554d60dad24f34bdb8cf7d61d"	0.364521124628113	0.399644129667717	0.00432499731380417	NA	0.0136526752584759	0.0691379504815529	NA	0.0137513056899366	0.574516989903005	0.5698629256373	0.151620652122576	NA
"8e8b38de4d3cef94e1aa317463bf091d"	0.794563128665072	0.626519061275556	NA	NA	0.00490854248403674	NA	NA	-0.00361918397005727	0.89089850224878	0.748016416138281	NA	NA
"8e8db98c0f9f2e5cde7ba9734bf0b998"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e8f04f7ced00689ac3aa5112ae4adde"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e9232203d1653fae642a9b633ab41a1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e92ac054d6adcbd64b28882e655c0ad"	NA	NA	0.00764639841287637	NA	NA	-0.000401236385696462	NA	NA	NA	NA	0.151620652122576	NA
"8e98f05066b88801c300d4b69b14061d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8e99388ee3d036365b40610a982e0962"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea01d751186cdcf9bd888425ca1f856"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea111194e95d0b5442ea85f10a59bab"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea34e079ee558eb7f99f7698a363f52"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea7e5b8f51647aa03aeba557ba35b9b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea8068033fb7a22e6d07cd027d96183"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ea84f7f0684d5bba74ccb008b891811"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8eb2cacce9d15928f699f27ee250c2bd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ebb812a0601791f0c24fd5eaa682990"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ebba144644d9d1acd39ec295709ba49"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ec22fc3e932d8b24efb1f1499194c87"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ecb81fc9d115aa3abf1027ae085b685"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ecdcaf618459effd7f0a67721dacf04"	0.406262400023859	NA	0.523131294209063	0.241134026044131	NA	0.00993582958880325	0.0180063364625277	-0.0120881039721512	0.618129517255752	NA	0.751236113556624	0.614834625648068
"8ed0140a9eb64afdf77d281ff3f08a5d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ed6202c9780035ca1637087ed85ce40"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ed861a98b3289b36e7d0afd1af52dda"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ed8e7395b9af0c3f36e16c55d906215"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8edb1a30bcbe647c3a984b8bfe6de256"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8edc1a2e114139ec71a0bed616e4f1f8"	0.874212262259832	0.622109324185495	NA	NA	0.00517980882775104	NA	NA	-0.00109417857233134	0.938022651272442	0.746951757798975	NA	NA
"8edf58d8076956209c74144e2abe921b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8edf697a299bd1d0e6a8786f5551f46c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8eebec3cc63069dc9e31424ebea586e2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8eecc134c0dfd1bd1def521cefe6fdc4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8eefcb99fb8f6f32bab2eedb6510b149"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ef8dad274f31706edadfc00713fd6f3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8efd162065cd1e04a2d2844ed37991c0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8efe24c90208e9ff1261fdcb58aa5a7e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8efeab703524104163a4ebdb155b8339"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f0456dfa8aa3641a077027a8f7131c7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f119e15428124bdbaab11017dd3f755"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f1618639658a5b43b0437cf430d1e74"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f3a355de0ef7baebf2ede1c7d13a813"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f3addb48e5fc38c685c0c3ed01392a4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f3eaa94b37bb72eee71407591692209"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f43a016a28bdc2afc65f43b1bf2ca95"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f46a36d5c51339128fe1f7c0c5ea792"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f4e4c6bd70c78c0975fff93faabbb72"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f52564de6cdf39255f45eb40b83264a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f526da7e9ab854340ae57b00266bb2b"	0.15836679774281	0.879794296212629	NA	NA	0.00165377061205414	NA	NA	-0.0109153830907982	0.372085372385458	0.935486605927815	NA	NA
"8f59d6465810b91f77435665685582cb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f6c64fe057de8fff1472312c5ff17c0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8f829df87ea7cbf0d9fd6d680e2675b6"	0.0240830480600691	NA	NA	NA	NA	NA	NA	0.0233720641320975	0.167942573234386	NA	NA	NA
"8f918d5e9c69f34c0bef033a7ae4c0a0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fa1d71bcd42ef07b003a2016dd34cd0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fa61d275d4db81920cebbd387cbccad"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fad84eaae8f5246fef03e48a943543f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8faf011f025fd29dadd47c47abe7567d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fb31f8874ac89f0989a0fef4109f247"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fb7a7df1292d7925e739100f5258e63"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fbfcfd5242e066c2bfa426119d29b3d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fd788c341875c57e3b491069ec1822d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fd7a234ea16e51bbe3b5284b0157f8f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8fe1c0f48d278b97c5fe492ea6371207"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ff5c73dca55d4dce6a7d9973b6473e3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"8ffd5cb4193cad9982b0d56e684ed085"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90026e3d8a2d65d9664d5bd37b0747da"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"900346d537c454cee1cd049924c4f33e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9004c7f34c857bacde0237f92aa03f3e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9006291a0a78f5024183a1e709096ee7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90074fa1748dce98bef2711c13f6d0d1"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"900fb1c21ad92ace8df3f0398617b224"	0.0281283127584686	NA	NA	NA	NA	NA	NA	-0.000598474768957564	0.167942573234386	NA	NA	NA
"90201be574264a0d8500d4d2c392c330"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"902e05ebd5cca55be847b69ca7910ccd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9030dc56ed3115eab51a660e2dafbabf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9038c3af5fb3414f93d9086fe9a34d66"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"903dd366fac9c13c022c7670e39dcbb2"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9043b51900ccebf0f6d64def63473194"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90529a67830a260389eeec46e5d86287"	0.0294579585589997	0.147504630096615	NA	NA	0.0100021724681651	NA	NA	0.0176355109741204	0.171838091594165	0.358716720617999	NA	NA
"905fbbdf6df18089b0e388f550639ec3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90631d6769711f8504490f71d9930103"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"906c92e2d6b3a0c58e132d70c2e79b30"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9071275117964ae539879d02a7033aa6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"907c99be262708449b6550b367756b55"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90818cfc9d0665971245eb1c8b435c25"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9082424f40bfe65dbacf59783e2cae8b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9084bdaa31b8bcbd4b170e9ce3f5c354"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9091af7e6305afcaa945238ccc97f2a0"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90924dfeb1fe3bf387d78457e36edc62"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9093251440cb973c9dd92eb8328f2b3e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9099c3acce141cbf47ae8c5de0db4996"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"909ce923de2079f0b7cff3adcb08943b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"909dbbbf0382d977c31ea4e07a806847"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90a573cc6d995b2199319d59053e946d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90b58a1ef82c180f4ec8e7c6c9354edf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90c80598a8fe00171ccf602a43fa2a4f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90ce0007b2e1afc5551d1808639a22cc"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90d8455b6d8415e0b36d48f3f2758739"	0.0281283127584686	NA	NA	NA	NA	NA	NA	-0.000598474768957564	0.167942573234386	NA	NA	NA
"90de260059625deb5254ff09aa24c614"	NA	NA	0.10044492782362	0.0390785550582164	NA	-0.0202449441539929	-0.0296925857803344	NA	NA	NA	0.431678020486072	0.574858058310773
"90df1cbbde58b18f411fc3183d0ed346"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90e6bf21a0223a67eef5ed6e24d2eadb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90e7a6861b65b4ca6f983f6ff8165bde"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"90ec2dbf6c3629e2f970ad511238e6fb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9109cd1aa839f2ed65512bb410e04fdd"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"910e84de569e9b9b4975e019c20692de"	0.0281283127584686	NA	NA	NA	NA	NA	NA	-0.000598474768957564	0.167942573234386	NA	NA	NA
"911010944549fc026c651db11a100719"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9120f8230e92bb5224ec56e0a15ddece"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91281ff3a88d62cbdea0227d7082ca53"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91285363984a839b1834ceff448f974b"	0.854954798562821	0.389371317203898	NA	NA	-0.0138045844403768	NA	NA	-0.00324991507033414	0.927114445022718	0.561032992320948	NA	NA
"912e8883d81039f6ab97156846b21079"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9130b7784090751c05aef85622fd6684"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"913768628fab10c87246e74f5eaa77c4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"913f0b5fe4e88bf12c931a6f71d21458"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"913f41ef2a07058754797673cc6e8f40"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"913f7558199a855cb7add92890bf9cbe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"914fea0156594f62a001a677d5e7748e"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"915113a14887c93a7b20a5191810483a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"915166ade46acc5a05fcb8a67e90edc6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9152dd664c27e9403c9df30b6004d7e3"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91616d18971bad4853d2eab9435cbd12"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9162faa8b150a55eb3ad3214c0ec65fb"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91661dca63e0fe35cafb7aed39f08ddf"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91712ab2b7a6fa5589e566740772002a"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9173dc7612195698c97c1c888b54994f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"917e2f9a493a4d7485674a9dfec1bae6"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"918455cdeacaa5b00905096742e37436"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"918dd0bd98b8b9793a11dd839b9c5293"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9199fad11e09802b42d4e7ab2f8172e5"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"919c5c7f3c1e8bc58358c433191fc5b7"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"919dc16c43d6bfb7c3a9277eb039588f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"919e9282a97eb7c5afd80a23c098ce03"	0.037535204716884	0.00234070976937344	0.497093309539156	0.859349870402539	0.0579620691134852	0.0094942097004286	-0.0015393961671898	0.0378311610605098	0.192816864134601	0.0520703502314419	0.732892046737696	0.976739603477081
"91b04f1b53f52b1fcc87793720880bbe"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91b0e7175e7a89c7bb1dfd2855dce56b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91b9c74dcf2e091c06538b48d1114a05"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91c792cdd76b17b20c18a3bb994cb520"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91ce4ea5f52630779eb10f6606a00a4b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91da2b7a9d2062285b6cb6df247007a4"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91dca490f1a3cfd9a5cf952f89b8c63b"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91ec2823672b13006c4905fb9d521af8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"91f812f0866b2cc9852480be5adcc302"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9203c355a1fea32efc5a0f6c147dd58c"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"92064174ee7192952465926cfc47f3b8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"920940220930bbc73fb8a0eb22f55c24"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"920aa845ac76fcefe0b9f3f1dc8f5777"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"920b8242436553ca086a9591952eead8"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9210d6b333cb6a112312f364454230e9"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9210eba75c29c86e6c026e764b96ef6f"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9212c78a1ac2856519c3bd9981a74665"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"921d0a6757a501fcd36fec40f2a8f212"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9227095983c9440a510e02bc275a77af"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
"9227b42f23a4a46fc4c6febefccbef0d"	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
